meeting_id,second,composite_score,threshold,rank_within_meeting,valid_metric_count,entropy_shift,pct_det_shift,rmse_shift,entropy_shift_z,pct_det_shift_z,rmse_shift_z,top_contributors
2024.11.11startup_b,3169,3.7313478474604547,1.992867245174779,1,3,-0.6753930336680496,2.4542832913603974,-1.262713256315839,-1.7889254301156352,3.9467332621186704,-5.458384850147058,rmse:decrease; pct_det:increase; entropy:decrease
2024.11.11startup_b,1264,3.2011565641282274,1.992867245174779,2,3,-0.4862382387538049,-3.5458581819064108,-0.6045853159017649,-1.2879077915228259,-5.702094977604868,-2.613466923256987,pct_det:decrease; rmse:decrease; entropy:decrease
2024.11.11startup_b,1544,2.9610077469515823,1.992867245174779,3,3,0.42957534833384536,1.9535973734631114,1.0649764057264752,1.1378237951487358,3.141580176085025,4.603619269620986,rmse:increase; pct_det:increase; entropy:increase
2024.11.11startup_b,941,2.288642918816153,1.992867245174779,4,3,-0.6642397138984697,1.4220967576950585,-0.6522875338147136,-1.759383435497107,2.28687397062266,-2.8196713503286905,rmse:decrease; pct_det:increase; entropy:decrease
2024.11.11startup_b,2916,2.1623447489625716,1.992867245174779,5,3,-1.2906558339642378,1.2003356333313775,0.26330307500489075,-3.4185828514786367,1.930259879310553,1.1381915160985252,entropy:decrease; pct_det:increase; rmse:increase
2024.11.11startup_b,716,2.0883216236507773,1.992867245174779,6,3,-0.7912851620891894,-1.3377126113046813,-0.46680964337034464,-2.095890952926611,-2.151175814453496,-2.017898103572225,pct_det:decrease; entropy:decrease; rmse:decrease
2024.11.11startup_b,2711,2.072706185978444,1.992867245174779,7,3,0.665190249782003,-1.1168247818070967,0.6154081729748642,1.761901136642254,-1.7959660687227623,2.660251352570316,rmse:increase; pct_det:decrease; entropy:increase
2024.11.11startup_b,389,2.0392036593611986,1.992867245174779,8,3,0.13238824245652903,-1.4813713749483526,-0.783011722413903,0.3506590707525725,-2.382193489904094,-3.3847584174269283,rmse:decrease; pct_det:decrease; entropy:increase
2024.11.18startup_a,5212,4.353170938009268,2.3142911333917837,1,3,0.1274788532468769,-1.8140647717330012,0.39766084497160936,0.4144502642069998,-9.862574149420952,2.7824884003998505,pct_det:decrease; rmse:increase; entropy:increase
2024.11.18startup_a,956,3.437589757869821,2.3142911333917837,2,3,0.7640865156999944,1.0337896085540734,-0.3155851913421787,2.4841442344605245,5.620431435601495,-2.208193603547444,pct_det:increase; entropy:increase; rmse:decrease
2024.11.18startup_a,2125,2.981781580276261,2.3142911333917837,3,3,0.6587648526641912,-0.67185306179951,0.45031737430880825,2.141729865644584,-3.652681394161612,3.1509334810225873,pct_det:decrease; rmse:increase; entropy:increase
2024.11.18startup_a,180,2.9519690132685583,2.3142911333917837,4,3,-1.111983094168056,0.5948632806869085,-0.2867738973126611,-3.6152010740099634,3.234109005345895,-2.0065969604498175,entropy:decrease; pct_det:increase; rmse:decrease
2024.11.18startup_a,1191,2.813203634714803,2.3142911333917837,5,3,0.2207538262238929,1.0683045320169668,-0.27351634015215187,0.7176992832373158,5.808079637153407,-1.9138319837536868,pct_det:increase; rmse:decrease; entropy:increase
2024.11.18startup_a,5152,2.640115868529971,2.3142911333917837,6,3,0.15901372182094708,-1.020488981227757,-0.26514461246179477,0.5169742066443043,-5.54811956158043,-1.8552538373651783,pct_det:decrease; rmse:decrease; entropy:increase
2024.11.18startup_a,654,2.4968085203030195,2.3142911333917837,7,3,0.17239302667948198,-1.1253598219563514,-0.1160016682076283,0.5604720597571431,-6.1182736480906925,-0.8116798530612235,pct_det:decrease; rmse:decrease; entropy:increase
2024.11.18startup_a,327,2.472566551327924,2.3142911333917837,8,3,-0.265576379000926,0.8369621752679137,-0.2863944546245143,-0.863423208168596,4.550334498781275,-2.003941947033899,pct_det:increase; rmse:decrease; entropy:decrease
2024.11.18startup_a,890,2.4238805726141095,2.3142911333917837,9,3,-0.4820490738021952,-1.013069462555606,-0.0281052096160464,-1.567203978617166,-5.5077816672575075,-0.19665607196765533,pct_det:decrease; entropy:decrease; rmse:decrease
2024.11.18startup_a,3647,2.4160018878215896,2.3142911333917837,10,3,0.6334285477581014,-0.4229154977674767,0.4129360987934728,2.0593582565901603,-2.2992759247986294,2.8893714820759784,rmse:increase; pct_det:decrease; entropy:increase
2024.11.18startup_a,3129,2.3741962605787594,2.3142911333917837,11,3,-0.4929087803138201,0.6904539231235702,-0.2524273387603666,-1.6025102911413078,3.7538091912007365,-1.7662692993942342,pct_det:increase; rmse:decrease; entropy:decrease
2024.11.18startup_a,4199,2.3147165149908737,2.3142911333917837,12,3,-0.6337740266449102,-0.6937533465429908,-0.15891077201061274,-2.0604814532009623,-3.7717472541803096,-1.1119208375913483,pct_det:decrease; entropy:decrease; rmse:decrease
2024.11.18startup_b,1988,3.297734878542436,2.1409004044370574,1,3,0.4847279865349594,1.6296548995824764,-0.6352955408342631,1.1451635607557673,4.603492575037184,-4.1445484998343565,pct_det:increase; rmse:decrease; entropy:increase
2024.11.18startup_b,5131,3.133075632059992,2.1409004044370574,2,3,-0.7867850066829197,-1.3226289786341283,0.5831345447026772,-1.858769340394339,-3.7361975742417455,3.804259981543893,rmse:increase; pct_det:decrease; entropy:decrease
2024.11.18startup_b,1811,2.6345733031854834,2.1409004044370574,3,3,-0.29171898449216194,1.192430239195474,-0.5895524056574222,-0.6891823049235207,3.368408706525883,-3.846128898107047,rmse:decrease; pct_det:increase; entropy:decrease
2024.11.18startup_b,1098,2.5412909100147414,2.1409004044370574,4,3,-1.2905907186674295,-0.9469845916094215,0.2912103732633461,-3.0490037792793028,-2.6750673024488165,1.8998016483161042,entropy:decrease; pct_det:decrease; rmse:increase
2024.11.18startup_b,1419,2.347313287830296,2.1409004044370574,5,3,-0.8259614679654164,1.1008087222532197,-0.3036603325104894,-1.9513232203977968,3.1095938046313947,-1.9810228384616968,pct_det:increase; rmse:decrease; entropy:decrease
2024.11.18startup_b,3413,2.329354396660268,2.1409004044370574,6,3,-0.5439290483795521,-0.9969551565103814,0.44250394187428294,-1.285025299020774,-2.8162254854180566,2.886812405541974,rmse:increase; pct_det:decrease; entropy:decrease
2024.12.02startup_b,5119,2.433337243434953,1.814024297548043,1,3,0.6160345696248004,-1.6746872153597536,0.7997293449801675,2.318260895057422,-2.0070284649985863,2.974722370248851,rmse:increase; entropy:increase; pct_det:decrease
2024.12.02startup_b,3640,2.3286085701512884,1.814024297548043,2,3,-0.49917502678601267,1.9500415321822402,-0.7447731130705032,-1.87849513882324,2.33702677558117,-2.770303796049456,rmse:decrease; pct_det:increase; entropy:decrease
2024.12.02startup_b,890,2.0827928979598878,1.814024297548043,3,3,0.24719952593372185,1.8635645153352414,-0.8293037601152559,0.9302610965451403,2.2333884168546985,-3.0847291804798243,rmse:decrease; pct_det:increase; entropy:increase
2024.12.02startup_b,627,2.0774037594111765,1.814024297548043,4,3,-0.5519824424446518,-1.3501195683272016,0.6820354292144355,-2.077219971367991,-1.6180504514105327,2.5369408554550064,rmse:increase; entropy:decrease; pct_det:decrease
2024.12.02startup_b,4853,1.954421134374092,1.814024297548043,5,3,-0.939367843192688,0.6856873311861449,0.4050027610590461,-3.535028461591664,0.8217618067167688,1.5064731348138436,entropy:decrease; rmse:increase; pct_det:increase
2024.12.02startup_b,4543,1.8998674455936786,1.814024297548043,6,3,-0.40206609214284716,1.6320416151227022,-0.5996856663916188,-1.513054858611286,1.9559198562997815,-2.2306276218699677,rmse:decrease; pct_det:increase; entropy:decrease
2024.12.02startup_b,795,1.8805839538201201,1.814024297548043,7,3,0.5271369009370348,-1.5414426230841372,-0.4867886903046199,1.983721245592398,-1.8473415174590453,-1.8106890984089166,entropy:increase; pct_det:decrease; rmse:decrease
2024.12.02startup_b,1454,1.8624705025255366,1.814024297548043,8,3,-0.2685798750645898,-1.953438154146525,0.6010209537393245,-1.0107196126036695,-2.341097456305686,2.2355944386672544,pct_det:decrease; rmse:increase; entropy:decrease
2024.12.02startup_b,3940,1.84808914733856,1.814024297548043,9,3,-0.4300110467287024,-1.7263043659900035,0.4992823070690041,-1.6182172936837214,-2.068889025971924,1.857161122360034,pct_det:decrease; rmse:increase; entropy:decrease
2024.12.09startup_a,946,3.4231876800222167,2.0048079751018015,1,3,-0.5810556802325553,1.2428350158210293,0.8129918161761311,-1.5188528439638536,3.605632607708816,5.145077588393979,rmse:increase; pct_det:increase; entropy:decrease
2024.12.09startup_a,3124,2.599792139608548,2.0048079751018015,2,3,0.22131732584905828,1.1850765304769624,-0.5977328571944565,0.578513318465075,3.438067423692124,-3.7827956766684463,rmse:decrease; pct_det:increase; entropy:increase
2024.12.09startup_a,1397,2.5091449428140034,2.0048079751018015,3,3,-0.5011921073737768,1.1990705798675378,0.43274777550362187,-1.3100931348820632,3.478666055171149,2.738675638388798,pct_det:increase; rmse:increase; entropy:decrease
2024.12.09startup_a,1332,2.446664132534871,2.0048079751018015,4,3,0.31559799155259416,-1.2209421538084513,0.46976080881143556,0.8249586456621324,-3.542118451651285,2.972915300291194,pct_det:decrease; rmse:increase; entropy:increase
2024.12.09startup_a,676,2.3891600752278666,2.0048079751018015,5,3,0.42037594724897226,-1.0314157922736342,-0.48610646924553397,1.0988434064658976,-2.9922768230591665,-3.076359996158536,rmse:decrease; pct_det:decrease; entropy:increase
2024.12.09startup_a,1094,2.1647769868107773,2.0048079751018015,6,3,-0.5051030287893918,-0.9698607523775848,0.3729620802857284,-1.3203161037243067,-2.8136973203957387,2.360317536312287,pct_det:decrease; rmse:increase; entropy:decrease
2024.12.09startup_a,3274,2.0449537270442506,2.0048079751018015,7,3,0.22745811390960913,-1.0429556507639433,0.3973314109528947,0.5945650562369423,-3.0257555145438255,2.514540610351984,pct_det:decrease; rmse:increase; entropy:increase
2024.12.13startup_a,5034,3.7198930930718803,2.130002015644975,1,3,0.2350135132239799,-2.216051080342467,0.7522409704825648,0.722638602562629,-5.3155077291036275,5.121532947549384,pct_det:decrease; rmse:increase; entropy:increase
2024.12.13startup_a,4966,2.8210605263864075,2.130002015644975,2,3,0.24559282724396492,-1.619662653507831,0.5615187478999601,0.7551687349562803,-3.8849868713003155,3.823025972902626,pct_det:decrease; rmse:increase; entropy:increase
2024.12.13startup_a,3393,2.8117981491211688,2.130002015644975,3,3,0.14862788006952132,-1.2007259981219534,0.7488245270136753,0.45701305461921743,-2.880108847746672,5.0982725449976165,rmse:increase; pct_det:decrease; entropy:increase
2024.12.13startup_a,3088,2.795920940512912,2.130002015644975,4,3,0.03907876505770824,1.5291563206914844,-0.6755959469723405,0.12016255484109793,3.667894803393754,-4.599705463303883,rmse:decrease; pct_det:increase; entropy:increase
2024.12.13startup_a,572,2.731011793637887,2.130002015644975,5,3,-0.43959510454790107,-1.4910286835164044,-0.4795411511839763,-1.3517026646085402,-3.576440345554598,-3.264892370750523,pct_det:decrease; rmse:decrease; entropy:decrease
2024.12.13startup_a,2094,2.62551963873671,2.130002015644975,6,3,-1.079758003576431,0.6431019381971765,0.4426702519338884,-3.3201274433383086,1.5425697328963806,3.01386173997544,entropy:decrease; rmse:increase; pct_det:increase
2024.12.13startup_a,3187,2.5996219229902295,2.130002015644975,7,3,0.8193509885774423,1.0806465361156086,-0.3947168594724023,2.5194068429146665,2.5920815030418325,-2.6873774230141905,rmse:decrease; pct_det:increase; entropy:increase
2024.12.13startup_a,3691,2.3025472205087385,2.130002015644975,8,3,-0.6337167576884349,0.9236606826575553,0.4029613541018351,-1.9486036607607442,2.21552902876978,2.7435089719956918,rmse:increase; pct_det:increase; entropy:decrease
2024.12.13startup_a,4836,2.1321506138450452,2.130002015644975,9,3,0.7241382759602442,-0.6035800256881743,-0.39980830498342423,2.2266390754445675,-1.4477709111209847,-2.722041854969583,rmse:decrease; entropy:increase; pct_det:decrease
2024.12.16startup_b,5113,3.0620062380339803,2.07128322275482,1,3,0.23753062217399123,-1.862612878456261,0.8317980779435186,0.5983998697384354,-3.6730571961944816,4.914561648169025,rmse:increase; pct_det:decrease; entropy:increase
2024.12.16startup_b,3427,2.476002227316881,2.07128322275482,2,3,0.45634491713042646,1.2867235812902038,-0.6331622472733133,1.1496485651715909,2.5374082636474706,-3.7409498531315823,rmse:decrease; pct_det:increase; entropy:increase
2024.12.16startup_b,3019,2.306130626514036,2.07128322275482,3,3,-0.2514643643338095,-1.5785599691118932,-0.5368634810663304,-0.6335024995260871,-3.112907207522636,-3.171982172493386,rmse:decrease; pct_det:decrease; entropy:decrease
2024.12.16startup_b,1471,2.246130983237041,2.07128322275482,4,3,-0.2768095514584268,1.4396814012134342,-0.5419439957309979,-0.6973534528686745,2.8390398198777063,-3.2019996769647427,rmse:decrease; pct_det:increase; entropy:decrease
2024.12.16startup_b,610,2.1714598616993412,2.07128322275482,5,3,0.9024354324404751,1.3327264993676522,-0.27296754638099285,2.2734636918694475,2.628125637743134,-1.6127902554854423,pct_det:increase; entropy:increase; rmse:decrease
2024.12.16startup_b,3630,2.1513358498648127,2.07128322275482,6,3,-0.026511692886346472,1.301613637674322,-0.6466171994473902,-0.06678967715629656,2.5667713317256617,-3.8204465407124797,rmse:decrease; pct_det:increase; entropy:decrease
2024.12.16startup_b,275,2.0893368373033816,2.07128322275482,7,3,-0.0182273150677007,-1.5299983389526801,0.5424428706128545,-0.045919228697190784,-3.017144074357216,3.204947208855738,rmse:increase; pct_det:decrease; entropy:decrease
2024.12.16startup_b,3510,2.083744571095131,2.07128322275482,8,3,-0.513941893727708,-1.1746359513554125,-0.4468434265673559,-1.294749954532221,-2.316372384158872,-2.6401113745942997,rmse:decrease; pct_det:decrease; entropy:decrease
2024.12.23startup_a,2698,3.5209894376621933,2.4129567552480293,1,3,-0.4473899765474483,-1.5065120946640747,-0.4904565197293092,-1.1699020007940584,-5.743553298332788,-3.6495130138597345,pct_det:decrease; rmse:decrease; entropy:decrease
2024.12.23startup_a,4149,3.513335452211372,2.4129567552480293,2,3,0.25810206514936906,1.5004275604196096,-0.5570080511482697,0.6749237538970686,5.720356108710219,-4.144726494026827,pct_det:increase; rmse:decrease; entropy:increase
2024.12.23startup_a,3824,3.4663901055738395,2.4129567552480293,3,3,-0.25143673646738196,-0.9664137159751505,0.8140298299251087,-0.6574942588932177,-3.6844368562343455,6.057239201593955,rmse:increase; pct_det:decrease; entropy:decrease
2024.12.23startup_a,1704,3.1865221297035027,2.4129567552480293,4,3,0.5797025625872902,-1.3554879730981213,-0.3864906517526892,1.5158926739262502,-5.167776247076282,-2.875897468107976,pct_det:decrease; rmse:decrease; entropy:increase
2024.12.23startup_a,2010,2.8260574815722364,2.4129567552480293,5,3,0.892396497432349,0.6365876520093536,-0.4996094968554107,2.3335713864322365,2.426980255469859,-3.7176208028146127,rmse:decrease; pct_det:increase; entropy:increase
2024.12.23startup_a,5161,2.7618874803804037,2.4129567552480293,6,3,-0.10087267316932791,-1.3427937460804884,0.39006653824633775,-0.2637769023726129,-5.119379709328493,2.9025058294401043,pct_det:decrease; rmse:increase; entropy:decrease
2024.12.23startup_a,3075,2.4522773082702503,2.4129567552480293,7,3,-0.01997841539906897,-1.1157803462569262,-0.40998156989217066,-0.052242538664892944,-4.253894748443995,-3.0506946377018624,pct_det:decrease; rmse:decrease; entropy:decrease
2024.12.23startup_b,2376,3.025769870450961,1.9561323665279993,1,3,-0.30375300570133157,1.462840628837597,0.6889644952585622,-0.8485383508303089,3.9011377314540865,4.327633529068487,rmse:increase; pct_det:increase; entropy:decrease
2024.12.23startup_b,5279,2.513128813334372,1.9561323665279993,2,3,-1.0569370514013428,-1.0461311520389955,0.2860798953062965,-2.95256871765537,-2.789847115821348,1.7969706065263968,entropy:decrease; pct_det:decrease; rmse:increase
2024.12.23startup_b,745,2.1757160176712436,1.9561323665279993,3,3,0.1731783944415467,-0.9306725115132366,0.566984354142202,0.48377631319098613,-2.4819393026952214,3.561432437127523,rmse:increase; pct_det:decrease; entropy:increase
2024.12.23startup_b,4497,2.0015166889838856,1.9561323665279993,4,3,-0.3159372776646939,-1.0822889900721009,-0.35592631949135645,-0.8825752882228733,-2.886273687149791,-2.235701091578992,pct_det:decrease; rmse:decrease; entropy:decrease
2024.12.23startup_b,3802,1.985512025261096,1.9561323665279993,5,3,-0.841843337721159,0.5546058184448555,-0.3384297569746444,-2.3517013627505436,1.4790358168671018,-2.1257988961656427,entropy:decrease; rmse:decrease; pct_det:increase
2025.01.06startup_a,654,4.302019999337413,2.0470389581394435,1,3,0.004169534631358829,2.9537043629864996,-1.066557392987213,0.01522990267686223,6.708370054340678,-6.182460040994698,pct_det:increase; rmse:decrease; entropy:increase
2025.01.06startup_a,358,3.5597345799909683,2.0470389581394435,2,3,0.4181945772702501,-1.6334858347593837,-0.9387755038510519,1.5275236387092455,-3.709926963377553,-5.441753137886107,rmse:decrease; pct_det:decrease; entropy:increase
2025.01.06startup_a,5130,2.6719323335897607,2.0470389581394435,3,3,0.5039929494383729,-0.9440735713796755,-0.695354646467327,1.8409161329521506,-2.144153272311369,-4.0307275955057635,rmse:decrease; pct_det:decrease; entropy:increase
2025.01.06startup_a,4571,2.6361672651566606,2.0470389581394435,4,3,-0.9914347189237257,1.0883100874386855,-0.3131785057758162,-3.621376392009909,2.471739180094759,-1.815386223365313,entropy:decrease; pct_det:increase; rmse:decrease
